,id_AS14.01,id_AS14.02,id_AS14.03,id_AS14.05,id_AS14.06,id_AS14.07,id_AS14.08,id_AS14.09,id_AS14.12,id_AS14.13,id_AS14.14,id_AS14.15,id_AS14.16,id_AS14.17,id_AS14.19,id_AS14.20,id_AS14.23,id_AS14.24,id_AS14.25,id_AS14.26,id_AS14.27,id_AS14.28,id_AS14.29,id_AS14.30,id_AS14.31,id_AS14.32,id_AS14.33,mood,circumplex.arousal,circumplex.valence,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,screen,sms,asleep,active,missing_hour,mood_change,first_active,last_active,active_hours_night,first_active_change,last_active_change,prev_mood,"sin(1,freq=W-SUN)","cos(1,freq=W-SUN)","sin(2,freq=W-SUN)","cos(2,freq=W-SUN)","sin(3,freq=W-SUN)","cos(3,freq=W-SUN)",day,dayofweek,is_weekend,dayofyear,quarter
10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7714285714285714,0.55,0.6923076923076923,0.141897976250666,0.015396930686661129,0.11376849796934112,0.208243629600931,0.0,0.0,0.0,0.0421057324953041,0.02723042038491872,0.0066526983051244,0.0,0.34806133705407133,0.0,0.09090909090909091,0.17567124580735008,0.16666666666666666,0.36363636363636365,0.0,0.0,0.6666666666666666,0.16666666666666663,1.0,0.125,0.5333333333333333,0.4939641841672071,0.6857142857142857,0.0,0.3568958678922094,0.7225209339563146,1.1102230246251565e-16,0.900968867902419,0.8019377358048385,0.9333333333333333,0.8333333333333333,1.0,0.36904761904761896,0.0
11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6857142857142857,0.375,0.6153846153846154,0.059581308652762455,0.0037022808818086,0.15713861375148494,0.19267625282112574,0.0,0.0,0.0,0.02329172393424412,0.02726070921053135,0.0,0.014839033419243489,0.06332861350834583,0.0,0.0,0.1643835148952857,0.0,0.36363636363636365,0.0,0.41666666666666663,0.6666666666666666,0.33333333333333326,0.9473684210526316,0.125,0.3666666666666667,0.5230209008829252,0.8571428571428571,0.0990311320975808,0.8019377358048383,0.0,0.3568958678922093,0.2774790660436859,0.0,0.9666666666666667,1.0,1.0,0.38095238095238104,0.0
12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6685714285714286,0.5,0.5692307692307692,0.14668875134308784,0.01424238830530135,0.08184620601429093,0.12336369002580558,0.017916407181675968,0.009545677173241023,0.0,0.04686473802888008,0.15194189656420704,0.042736053398602654,0.013076260626972992,0.08398622933230963,0.0,0.2727272727272727,0.19927088114180755,0.0,0.5,0.0,0.0,0.49999999999999994,0.2222222222222222,1.0,0.125,0.5333333333333333,0.46490746745148903,0.8035714285714285,0.5,1.0,0.5,1.0,0.5,1.0,0.9999999999999999,0.0,0.0,0.3928571428571429,0.0
13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714286,0.55,0.38461538461538464,0.2464246915398425,0.005219295832601835,0.10928198509835411,0.08054980562407375,0.22196894599590983,0.014595134472694041,0.04052274989564268,0.035726500246352114,0.25067812431680025,0.12851411384446687,0.0,0.1423338213930948,0.0,0.09090909090909091,0.11164680104799332,0.0,0.4545454545454546,0.09090909090909091,0.0,0.7499999999999999,0.16666666666666663,1.0,0.125,0.5,0.4939641841672071,0.7928571428571428,0.9009688679024191,0.8019377358048384,1.0,0.3568958678922095,0.7225209339563144,1.6653345369377348e-16,0.0,0.16666666666666666,0.0,0.40476190476190477,1.0
14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5142857142857142,0.5833333333333334,0.5897435897435898,0.21204054164763173,0.012196057193214784,0.10677525947704597,0.08718398535364043,0.1256958757737864,0.0,0.060527914245041683,0.07885114485325703,0.24582906316803574,0.0,0.0,0.14970247384778934,0.0,0.2727272727272727,0.14353527126313254,0.0,0.3181818181818182,0.0,0.0,0.49999999999999994,0.11111111111111105,1.0,0.25,0.5,0.4939641841672071,0.6428571428571428,1.0,0.3568958678922095,0.27747906604368566,0.0,0.0990311320975808,0.8019377358048382,0.03333333333333333,0.3333333333333333,0.0,0.41666666666666663,1.0
15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4971428571428571,0.2,0.38461538461538464,0.10244210789211906,0.021968618982864316,0.1350829984347421,0.13538774844472104,0.0662144896418803,0.0,0.0,0.03130939462804016,0.1759871941034336,0.007263094634788814,0.0,0.15194942552495136,0.0,0.2727272727272727,0.21971519760549987,0.0,0.36363636363636365,0.0,0.0,0.6666666666666666,0.2222222222222222,1.0,0.375,0.4,0.4939641841672071,0.6964285714285714,0.7225209339563144,5.551115123125783e-17,0.0990311320975808,0.8019377358048383,1.0,0.3568958678922097,0.06666666666666668,0.5,0.0,0.4285714285714285,1.0
16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46285714285714286,0.55,0.5076923076923077,0.26358088246011363,0.010450158912113938,0.11099338974810184,0.10735490097770828,0.0,0.0,0.0,0.04070815301931258,0.14294873732417224,0.00860436430820082,0.0,0.11051583897473,0.0,0.18181818181818182,0.2702821393229226,0.16666666666666666,0.5,0.0,0.0,0.49999999999999994,0.2777777777777778,0.9473684210526316,0.125,0.43333333333333335,0.5230209008829252,0.6857142857142857,0.27747906604368566,0.0,0.900968867902419,0.8019377358048385,0.0,0.3568958678922093,0.1,0.6666666666666666,0.0,0.4404761904761906,1.0
17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5657142857142856,0.4,0.5692307692307692,0.2475878314488421,0.08762506370640787,0.07498343431263776,0.01654147835967467,0.0,0.0,0.0,0.018246301305139104,0.07906440784542737,0.011922774701598221,0.0,0.1005318588186657,0.0,0.0,0.054090213330203196,0.0,0.4545454545454546,0.09090909090909091,0.0,0.49999999999999994,0.055555555555555525,1.0,0.375,0.6,0.46490746745148903,0.6642857142857143,0.0,0.3568958678922094,0.7225209339563146,1.1102230246251565e-16,0.900968867902419,0.8019377358048385,0.13333333333333333,0.8333333333333333,1.0,0.45238095238095244,1.0
18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5142857142857142,0.3125,0.5384615384615385,0.13400234362769264,0.028595965841866893,0.13038862023883518,0.020275218541739016,0.0,0.010669872036519193,0.0,0.023587934051945304,0.09851580993021454,0.0,0.0,0.0416251356519043,0.0,0.2727272727272727,0.1528119560804382,0.0,0.4090909090909091,0.09090909090909091,0.0,0.49999999999999994,0.38888888888888884,1.0,0.625,0.26666666666666666,0.4939641841672071,0.7285714285714285,0.0990311320975808,0.8019377358048383,0.0,0.3568958678922093,0.2774790660436859,0.0,0.16666666666666669,1.0,1.0,0.4642857142857143,1.0
19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5142857142857142,0.33333333333333337,0.46153846153846156,0.10542173539859395,0.005392866642162823,0.16003858018735384,0.08929230187233778,0.024039210679229647,0.0,0.011443850410472122,0.03993778781044096,0.16518770822352244,0.02293154084803069,0.0,0.17017084388403703,0.0,0.09090909090909091,0.12033877792503939,0.0,0.5454545454545454,0.0,0.0,0.49999999999999994,0.2777777777777778,0.894736842105263,0.0,0.5333333333333333,0.5520776175986433,0.6964285714285714,0.5,1.0,0.5,1.0,0.5,1.0,0.2,0.0,0.0,0.47619047619047616,1.0
20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5314285714285714,0.4,0.4871794871794872,0.15672018657642306,0.007176976492681307,0.20564777543247884,0.3215320025337219,0.01661659366344167,0.0,0.0,0.0724155969662139,0.19239860687294513,0.0,0.0,0.05976828070900729,0.0,0.09090909090909091,0.14199094219580954,0.0,0.2727272727272727,0.0,0.0,0.7499999999999999,0.11111111111111105,1.0,0.375,0.5666666666666667,0.43585075073577095,0.6964285714285714,0.9009688679024191,0.8019377358048384,1.0,0.3568958678922095,0.7225209339563144,1.6653345369377348e-16,0.23333333333333334,0.16666666666666666,0.0,0.488095238095238,1.0
21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6685714285714286,0.3,0.6923076923076923,0.25046273312421136,0.03615020596157184,0.1438906497016068,0.08946342569998499,0.0,0.0,0.0,0.07389578346452814,0.16618583612053736,0.0,0.0,0.462412760753105,0.0,0.18181818181818182,0.11847380055900565,0.0,0.36363636363636365,0.0,0.0,0.5833333333333333,0.16666666666666663,1.0,0.125,0.43333333333333335,0.4939641841672071,0.7071428571428571,1.0,0.3568958678922095,0.27747906604368566,0.0,0.0990311320975808,0.8019377358048382,0.26666666666666666,0.3333333333333333,0.0,0.5000000000000001,1.0
22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6685714285714286,0.4,0.6307692307692307,0.16428509043671116,0.006647135146142145,0.14975534170730664,0.34349077588780136,0.0,0.00019753150161134597,0.015516461698187928,0.017609582045910958,0.06923276523255202,0.0,0.0,0.14099033641672265,0.0,0.18181818181818182,0.08975974523562785,0.0,0.5,0.09090909090909091,0.0,0.41666666666666663,0.33333333333333326,1.0,0.375,0.3666666666666667,0.4939641841672071,0.7928571428571428,0.7225209339563144,5.551115123125783e-17,0.0990311320975808,0.8019377358048383,1.0,0.3568958678922097,0.3,0.5,0.0,0.511904761904762,1.0
23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999999999999,0.2,0.6307692307692307,0.1664136739408774,0.013286513104733671,0.06474297432739279,0.13965779564395392,0.05530196235795639,0.0,0.0,0.01603336632429685,0.04809339411326517,0.013030331292703083,0.0,0.14579229324927223,0.0,0.0,0.1187892980645426,0.0,0.5,0.0,0.0,0.6666666666666666,0.2222222222222222,0.9473684210526316,0.0,0.5333333333333333,0.5230209008829252,0.7928571428571428,0.27747906604368566,0.0,0.900968867902419,0.8019377358048385,0.0,0.3568958678922093,0.3333333333333333,0.6666666666666666,0.0,0.5238095238095238,1.0
24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.3125,0.6153846153846154,0.15031632264617023,0.004067218092154177,0.20116698447633702,0.12835480948715988,0.0,0.0,0.0,0.019113559827502253,0.054616728621051186,0.0019149265856630603,0.0,0.20137998036277194,0.0,0.0,0.6091827277171246,0.0,0.5,0.0,0.0,0.49999999999999994,0.2222222222222222,1.0,0.125,0.4666666666666667,0.46490746745148903,0.75,0.0,0.3568958678922094,0.7225209339563146,1.1102230246251565e-16,0.900968867902419,0.8019377358048385,0.3666666666666667,0.8333333333333333,1.0,0.5357142857142857,1.0
25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7714285714285714,0.1875,0.6923076923076923,0.029171792188596814,0.0035738074167848636,0.07548255516637498,0.03128453203367349,0.042324499117968165,0.0,0.0,0.019439540732606772,0.010573609389075658,0.0,0.0,0.0,0.0,0.0,0.05915039737320067,0.0,0.6818181818181819,0.0,0.0,0.5833333333333333,0.2777777777777778,1.0,0.125,0.43333333333333335,0.4939641841672071,0.7767857142857142,0.0990311320975808,0.8019377358048383,0.0,0.3568958678922093,0.2774790660436859,0.0,0.4,1.0,1.0,0.5476190476190476,1.0
26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6342857142857143,0.2,0.5692307692307692,0.174530054386329,0.005390655123530287,0.15424048377527547,0.3644674525661763,0.07758318936802049,0.0,0.0,0.020222302755428086,0.39398219029677356,0.011077722788538602,0.0,0.45008237300397913,0.0,0.09090909090909091,0.3518360368939826,0.16666666666666666,0.4090909090909091,0.0,0.0,0.41666666666666663,0.16666666666666663,1.0,0.125,0.5333333333333333,0.4939641841672071,0.8571428571428571,0.5,1.0,0.5,1.0,0.5,1.0,0.43333333333333335,0.0,0.0,0.5595238095238096,1.0
27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4971428571428571,0.5,0.6307692307692307,0.18748101575400067,0.006346735335422194,0.10146227072070575,0.08764997829988756,0.011328745551840972,0.0,0.0,0.02639570872072657,0.18037541018344494,0.003183170549771452,0.0,0.11691881556508708,0.0,0.09090909090909091,0.22274758864764513,0.16666666666666666,0.36363636363636365,0.0,0.0,0.8333333333333333,0.16666666666666663,1.0,0.25,0.4666666666666667,0.4939641841672071,0.7714285714285714,0.9009688679024191,0.8019377358048384,1.0,0.3568958678922095,0.7225209339563144,1.6653345369377348e-16,0.4666666666666667,0.16666666666666666,0.0,0.5714285714285715,1.0
28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6342857142857143,0.6875,0.5384615384615385,0.24157100995713346,0.0056578863619038385,0.1374209903181337,0.024972293509291164,0.0,0.0,0.0,0.014096421750670923,0.23338561680083666,0.0,0.0,0.26295116531445406,0.0,0.0,0.13707541987096047,0.16666666666666666,0.3181818181818182,0.09090909090909091,0.0,0.5833333333333333,0.16666666666666663,1.0,0.25,0.4666666666666667,0.4939641841672071,0.6857142857142857,1.0,0.3568958678922095,0.27747906604368566,0.0,0.0990311320975808,0.8019377358048382,0.5,0.3333333333333333,0.0,0.5833333333333334,1.0
29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357142857142856,0.46875,0.576923076923077,0.11841929478026894,0.004646962046099612,0.2445906619798035,0.019544845418759494,0.0,0.0,0.0,0.01576290609430715,0.16305900904869397,0.0,0.0,0.08221673298537545,0.0,0.09090909090909091,0.3463655972328093,0.0,0.4545454545454546,0.0,0.0,0.5416666666666666,0.33333333333333326,1.0,0.25,0.3666666666666667,0.4939641841672071,0.7714285714285714,0.7225209339563144,5.551115123125783e-17,0.0990311320975808,0.8019377358048383,1.0,0.3568958678922097,0.5333333333333333,0.5,0.0,0.5952380952380952,1.0
30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5657142857142856,0.3,0.6307692307692307,0.19563846901400123,0.010659031114349283,0.13132547237236672,0.021155478438473523,0.08334440758816626,0.0,0.0,0.014912468527674992,0.53993882082627,0.008104023105588175,0.0,0.08335610562761615,0.0,0.09090909090909091,0.2276768965798487,0.0,0.5454545454545454,0.09090909090909091,0.0,0.49999999999999994,0.33333333333333326,1.0,0.25,0.4666666666666667,0.4939641841672071,0.7098214285714285,0.27747906604368566,0.0,0.900968867902419,0.8019377358048385,0.0,0.3568958678922093,0.5666666666666667,0.6666666666666666,0.0,0.6071428571428571,1.0
31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7371428571428571,0.45,0.6923076923076923,0.20687105160731536,0.005630964011239048,0.0881777140936124,0.040031464959320584,0.08306038552303922,0.00542493502631198,0.0,0.010881314965540947,0.04568515155203429,0.02452940644266665,0.0,0.36816894906378655,0.0,0.09090909090909091,0.21208098546476736,0.0,0.5,0.0,0.0,0.49999999999999994,0.33333333333333326,1.0,0.125,0.4666666666666667,0.4939641841672071,0.7285714285714285,0.0,0.3568958678922094,0.7225209339563146,1.1102230246251565e-16,0.900968867902419,0.8019377358048385,0.6,0.8333333333333333,1.0,0.619047619047619,1.0
32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48571428571428554,0.5,0.38461538461538464,0.0,0.03499493411367699,0.09953169045624219,0.01914565275397561,0.0,0.0,0.0,0.03491059748437999,0.02169961953531928,0.0,0.0,0.0,0.0,0.2727272727272727,0.053674993726501655,0.16666666666666666,0.0,0.0,1.0,0.6666666666666666,0.2220726112108518,0.9166026654619381,0.0,0.4666666666666667,0.4939641841672071,0.0,0.0990311320975808,0.8019377358048383,0.0,0.3568958678922093,0.2774790660436859,0.0,0.5,1.0,1.0,0.2142857142857143,0.0
